date,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-03-29,2023-03-29,228.89,228.85,228.89,228.84,6757217,6679940392.0,0.02,-0.01,-0.02,0.0
2023-03-30,2023-03-30,228.87,228.9,228.92,228.87,4540821,4384406480.0,0.02,0.02,0.05,0.0
2023-03-31,2023-03-31,228.93,228.94,228.96,228.93,1231091,1133487553.0,0.01,0.02,0.04,0.0
2023-04-03,2023-04-03,229.02,229.03,229.03,229.02,6426262,6384950665.0,0.0,0.04,0.09,0.0
2023-04-04,2023-04-04,229.05,229.04,229.06,229.03,4609821,4549062732.0,0.01,0.0,0.01,0.0
2023-04-06,2023-04-06,229.08,229.08,229.08,229.06,5488047,5402511474.0,0.01,0.02,0.04,0.0
2023-04-07,2023-04-07,229.1,229.1,229.11,229.1,3850068,3800494146.0,0.0,0.01,0.02,0.0
2023-04-10,2023-04-10,229.17,229.2,229.2,229.17,6975115,6943621985.0,0.01,0.04,0.1,0.0
2023-04-11,2023-04-11,229.22,229.21,229.23,229.21,5118965,5060630234.0,0.01,0.0,0.01,0.0
2023-04-12,2023-04-12,229.24,229.24,229.25,229.23,5023941,4942220200.0,0.01,0.01,0.03,0.0
2023-04-13,2023-04-13,229.26,229.29,229.29,229.26,6089616,6052026674.0,0.01,0.02,0.05,0.0
2023-04-14,2023-04-14,229.32,229.31,229.33,229.31,3072234,3021164110.0,0.01,0.01,0.02,0.0
2023-04-17,2023-04-17,229.38,229.39,229.39,229.38,5107348,5036384075.0,0.0,0.03,0.08,0.0
2023-04-18,2023-04-18,229.41,229.38,229.41,229.38,4255236,4194798477.0,0.01,0.0,-0.01,0.0
2023-04-19,2023-04-19,229.4,229.43,229.43,229.4,7098244,7080004760.0,0.01,0.02,0.05,0.0
2023-04-20,2023-04-20,229.45,229.44,229.45,229.44,7049563,7038809747.0,0.0,0.0,0.01,0.0
2023-04-21,2023-04-21,229.46,229.43,229.47,229.42,2372815,2350972623.0,0.02,0.0,-0.01,0.0
2023-04-24,2023-04-24,229.5,229.52,229.52,229.5,7126250,7129068475.0,0.01,0.04,0.09,0.0
2023-04-25,2023-04-25,229.54,229.57,229.57,229.54,5993159,5891932877.0,0.01,0.02,0.05,0.0
2023-04-26,2023-04-26,229.59,229.61,229.61,229.59,9082118,8998031444.0,0.01,0.02,0.04,0.0
2023-04-27,2023-04-27,229.63,229.65,229.65,229.63,6489538,6431556145.0,0.01,0.02,0.04,0.0
2023-04-28,2023-04-28,229.67,229.67,229.68,229.67,1835327,1798457970.0,0.0,0.01,0.02,0.0
2023-05-04,2023-05-04,229.81,229.82,229.82,229.81,3405352,3399255828.0,0.0,0.07,0.15,0.0
2023-05-05,2023-05-05,229.85,229.85,229.85,229.84,2634014,2611276731.0,0.0,0.01,0.03,0.0
2023-05-08,2023-05-08,229.92,229.87,229.92,229.87,7675307,7693363655.0,0.02,0.01,0.02,0.0
2023-05-09,2023-05-09,229.9,229.91,229.91,229.89,4347361,4334161399.0,0.01,0.02,0.04,0.0
2023-05-10,2023-05-10,229.93,229.92,229.93,229.91,4162580,4155598674.0,0.01,0.0,0.01,0.0
2023-05-11,2023-05-11,229.94,229.89,229.94,229.89,5226047,5211178655.0,0.02,-0.01,-0.03,0.0
2023-05-12,2023-05-12,229.92,229.94,229.94,229.92,3043629,3007125983.0,0.01,0.02,0.05,0.0
2023-05-15,2023-05-15,230.01,230.02,230.02,230.0,5064334,5064530696.0,0.01,0.03,0.08,0.0
2023-05-16,2023-05-16,230.05,230.04,230.05,230.03,3269848,3268589706.0,0.01,0.01,0.02,0.0
2023-05-17,2023-05-17,230.07,230.07,230.08,230.07,3358647,3361623553.0,0.0,0.01,0.03,0.0
2023-05-18,2023-05-18,230.09,230.08,230.1,230.08,5465329,5435677800.0,0.01,0.0,0.01,0.0
2023-05-19,2023-05-19,230.11,230.1,230.11,230.1,1532582,1516133911.0,0.0,0.01,0.02,0.0
2023-05-22,2023-05-22,230.17,230.12,230.17,230.12,7949405,7954869708.0,0.02,0.01,0.02,0.0
2023-05-23,2023-05-23,230.15,230.15,230.16,230.14,4599880,4586444946.0,0.01,0.01,0.03,0.0
2023-05-24,2023-05-24,230.17,230.19,230.2,230.17,6701547,6703515402.0,0.01,0.02,0.04,0.0
2023-05-25,2023-05-25,230.21,230.19,230.21,230.18,4116916,4116683328.0,0.01,0.0,0.0,0.0
2023-05-26,2023-05-26,230.21,230.23,230.23,230.21,1237210,1210384647.0,0.01,0.02,0.04,0.0
2023-05-29,2023-05-29,230.31,230.28,230.33,230.28,5057931,5069145353.0,0.02,0.02,0.05,0.0
2023-05-30,2023-05-30,230.3,230.35,230.35,230.3,4367787,4281501928.0,0.02,0.03,0.07,0.0
2023-05-31,2023-05-31,230.37,230.38,230.38,230.37,3095176,3054124246.0,0.0,0.01,0.03,0.0
2023-06-01,2023-06-01,230.4,230.4,230.41,230.4,5199643,5183411131.0,0.0,0.01,0.02,0.0
2023-06-02,2023-06-02,230.42,230.45,230.45,230.42,2511194,2450867596.0,0.01,0.02,0.05,0.0
2023-06-05,2023-06-05,230.52,230.53,230.53,230.51,6577543,6575030032.0,0.01,0.03,0.08,0.0
2023-06-06,2023-06-06,230.55,230.57,230.57,230.55,3299729,3279778359.0,0.01,0.02,0.04,0.0
2023-06-07,2023-06-07,230.59,230.57,230.6,230.57,4681738,4666555770.0,0.01,0.0,0.0,0.0
2023-06-08,2023-06-08,230.6,230.61,230.61,230.59,4521958,4535230185.0,0.01,0.02,0.04,0.0
2023-06-09,2023-06-09,230.63,230.65,230.65,230.63,1774413,1734556336.0,0.01,0.02,0.04,0.0
2023-06-12,2023-06-12,230.72,230.75,230.75,230.72,7816229,7827795749.0,0.01,0.04,0.1,0.0
2023-06-13,2023-06-13,230.77,230.74,230.77,230.74,4743656,4750837591.0,0.01,0.0,-0.01,0.0
2023-06-14,2023-06-14,230.77,230.77,230.77,230.76,5554741,5574459068.0,0.0,0.01,0.03,0.0
2023-06-15,2023-06-15,230.8,230.79,230.81,230.79,4001479,3988160852.0,0.01,0.01,0.02,0.0
2023-06-16,2023-06-16,230.81,230.82,230.82,230.81,2796781,2737530958.0,0.0,0.01,0.03,0.0
2023-06-19,2023-06-19,230.89,230.93,230.93,230.89,3671695,3665436112.0,0.02,0.05,0.11,0.0
2023-06-20,2023-06-20,230.95,230.91,230.95,230.91,4467757,4443341905.0,0.02,-0.01,-0.02,0.0
2023-06-21,2023-06-21,230.94,230.94,230.94,230.93,1260624,1206549706.0,0.0,0.01,0.03,0.0
2023-06-26,2023-06-26,231.07,231.05,231.08,231.05,5115006,5115090145.0,0.01,0.05,0.11,0.0
2023-06-27,2023-06-27,231.08,231.09,231.09,231.07,3410469,3343856265.0,0.01,0.02,0.04,0.0
2023-06-28,2023-06-28,231.11,231.11,231.11,231.1,2862658,2850834570.0,0.0,0.01,0.02,0.0
2023-06-29,2023-06-29,231.13,231.14,231.14,231.13,3538826,3503650944.0,0.0,0.01,0.03,0.0
2023-06-30,2023-06-30,231.16,231.14,231.16,231.14,1278235,1233189402.0,0.01,0.0,0.0,0.0
2023-07-03,2023-07-03,231.21,231.22,231.22,231.21,8461699,8425707672.0,0.0,0.03,0.08,0.0
2023-07-04,2023-07-04,231.25,231.18,231.25,231.17,3764183,3687322941.0,0.03,-0.02,-0.04,0.0
2023-07-05,2023-07-05,231.2,231.17,231.2,231.16,4307464,4215899563.0,0.02,0.0,-0.01,0.0
2023-07-06,2023-07-06,231.2,231.21,231.23,231.2,6463014,6413959722.0,0.01,0.02,0.04,0.0
2023-07-07,2023-07-07,231.23,231.22,231.23,231.21,2488071,2389462856.0,0.01,0.0,0.01,0.0
2023-07-10,2023-07-10,231.29,231.3,231.31,231.28,7472771,7425449357.0,0.01,0.03,0.08,0.0
2023-07-11,2023-07-11,231.32,231.33,231.33,231.32,4149132,4100951432.0,0.0,0.01,0.03,0.0
2023-07-12,2023-07-12,231.35,231.36,231.36,231.33,4863668,4803039202.0,0.01,0.01,0.03,0.0
2023-07-13,2023-07-13,231.38,231.4,231.4,231.37,3220339,3161285389.0,0.01,0.02,0.04,0.0
2023-07-14,2023-07-14,231.43,231.44,231.44,231.42,1793600,1759745762.0,0.01,0.02,0.04,0.0
2023-07-17,2023-07-17,231.5,231.49,231.5,231.49,6101065,6050839451.0,0.0,0.02,0.05,0.0
2023-07-18,2023-07-18,231.51,231.47,231.51,231.44,8605755,8535376043.0,0.03,-0.01,-0.02,0.0
2023-07-19,2023-07-19,231.49,231.44,231.49,231.44,6990695,6864824810.0,0.02,-0.01,-0.03,0.0
2023-07-20,2023-07-20,231.46,231.48,231.51,231.46,4347497,4296958868.0,0.02,0.02,0.04,0.0
2023-07-21,2023-07-21,231.51,231.44,231.51,231.41,1642173,1563552789.0,0.04,-0.02,-0.04,0.0
2023-07-24,2023-07-24,231.51,231.46,231.52,231.46,6572438,6418621936.0,0.03,0.01,0.02,0.0
2023-07-25,2023-07-25,231.48,231.58,231.6,231.48,4567016,4450879822.0,0.05,0.05,0.12,0.0
2023-07-26,2023-07-26,231.61,231.61,231.62,231.58,4670766,4565103340.0,0.02,0.01,0.03,0.0
2023-07-27,2023-07-27,231.63,231.66,231.68,231.63,5788250,5687803690.0,0.02,0.02,0.05,0.0
2023-07-28,2023-07-28,231.68,231.71,231.72,231.68,2311887,2191851427.0,0.02,0.02,0.05,0.0
2023-07-31,2023-07-31,231.78,231.75,231.78,231.73,5972914,5923128015.0,0.02,0.02,0.04,0.0
2023-08-01,2023-08-01,231.77,231.8,231.8,231.77,3531465,3392129797.0,0.01,0.02,0.05,0.0
2023-08-02,2023-08-02,231.82,231.86,231.86,231.81,4367023,4285793796.0,0.02,0.03,0.06,0.0
2023-08-03,2023-08-03,231.89,231.91,231.91,231.88,5346591,5170632334.0,0.01,0.02,0.05,0.0
2023-08-04,2023-08-04,231.93,231.88,231.94,231.88,1270361,1079548548.0,0.03,-0.01,-0.03,0.0
2023-08-07,2023-08-07,231.97,231.97,231.97,231.95,6501460,6284601381.0,0.01,0.04,0.09,0.0
2023-08-08,2023-08-08,231.99,231.95,232.0,231.94,3986538,3692990789.0,0.03,-0.01,-0.02,0.0
2023-08-09,2023-08-09,231.97,232.02,232.02,231.97,6000371,5565509051.0,0.02,0.03,0.07,0.0
2023-08-10,2023-08-10,232.04,231.98,232.04,231.98,6013175,5879230840.0,0.03,-0.02,-0.04,0.0
2023-08-11,2023-08-11,232.0,232.0,232.01,231.99,2810453,2455777071.0,0.01,0.01,0.02,0.0
2023-08-14,2023-08-14,232.06,232.07,232.07,232.06,7275504,7276383437.0,0.0,0.03,0.07,0.0
2023-08-15,2023-08-15,232.09,232.09,232.1,232.08,4463639,4441074181.0,0.01,0.01,0.02,0.0
2023-08-16,2023-08-16,232.11,232.09,232.12,232.08,3494825,3477198106.0,0.02,0.0,0.0,0.0
2023-08-17,2023-08-17,232.11,232.07,232.12,232.06,5473308,5422739682.0,0.03,-0.01,-0.02,0.0
2023-08-18,2023-08-18,232.1,232.07,232.1,232.06,2015892,1936100681.0,0.02,0.0,0.0,0.0
2023-08-21,2023-08-21,232.14,232.17,232.17,232.14,5575062,5533710916.0,0.01,0.04,0.1,0.0
2023-08-22,2023-08-22,232.19,232.22,232.22,232.19,5013472,4999440284.0,0.01,0.02,0.05,0.0
2023-08-23,2023-08-23,232.24,232.25,232.25,232.23,4388331,4343778151.0,0.01,0.01,0.03,0.0
2023-08-24,2023-08-24,232.27,232.31,232.31,232.27,4154019,4132441996.0,0.02,0.03,0.06,0.0
2023-08-25,2023-08-25,232.34,232.35,232.35,232.33,1044193,977330559.0,0.01,0.02,0.04,0.0
2023-08-28,2023-08-28,232.42,232.42,232.43,232.42,4744852,4662716092.0,0.0,0.03,0.07,0.0
2023-08-29,2023-08-29,232.45,232.48,232.48,232.45,3662491,3651490493.0,0.01,0.03,0.06,0.0
2023-08-30,2023-08-30,232.5,232.52,232.53,232.5,3825068,3813030843.0,0.01,0.02,0.04,0.0
2023-08-31,2023-08-31,232.55,232.56,232.56,232.55,3098920,3082614534.0,0.0,0.02,0.04,0.0
2023-09-01,2023-09-01,232.59,232.57,232.6,232.57,1808184,1748812745.0,0.01,0.0,0.01,0.0
2023-09-04,2023-09-04,232.63,232.68,232.68,232.63,5764555,5744745114.0,0.02,0.05,0.11,0.0
2023-09-05,2023-09-05,232.7,232.7,232.71,232.68,3806317,3787625994.0,0.01,0.01,0.02,0.0
2023-09-06,2023-09-06,232.72,232.76,232.77,232.72,3249063,3200736319.0,0.02,0.03,0.06,0.0
2023-09-07,2023-09-07,232.79,232.79,232.8,232.78,3599128,3581610828.0,0.01,0.01,0.03,0.0
2023-09-08,2023-09-08,232.81,232.78,232.81,232.78,4405454,4372715368.0,0.01,0.0,-0.01,0.0
2023-09-11,2023-09-11,232.85,232.91,232.91,232.85,5942930,5856242136.0,0.03,0.06,0.13,0.0
2023-09-12,2023-09-12,232.93,232.86,232.93,232.86,4710412,4636457698.0,0.03,-0.02,-0.05,0.0
2023-09-13,2023-09-13,232.89,232.85,232.89,232.85,5923244,5899356604.0,0.02,0.0,-0.01,0.0
2023-09-14,2023-09-14,232.87,232.83,232.87,232.83,5004049,4982672897.0,0.02,-0.01,-0.02,0.0
2023-09-15,2023-09-15,232.85,232.87,232.87,232.85,1250196,1203523754.0,0.01,0.02,0.04,0.0
2023-09-18,2023-09-18,232.93,232.91,232.95,232.91,4805581,4745400731.0,0.02,0.02,0.04,0.0
2023-09-19,2023-09-19,232.94,232.94,232.95,232.94,4918971,4856023288.0,0.0,0.01,0.03,0.0
2023-09-20,2023-09-20,232.96,232.95,232.97,232.95,5226540,5249428057.0,0.01,0.0,0.01,0.0
2023-09-21,2023-09-21,232.97,232.97,232.98,232.97,5417400,5402969894.0,0.0,0.01,0.02,0.0
2023-09-22,2023-09-22,233.0,233.02,233.02,232.99,1512913,1472483821.0,0.01,0.02,0.05,0.0
2023-09-25,2023-09-25,233.09,233.08,233.09,233.08,7469996,7461673977.0,0.0,0.03,0.06,0.0
2023-09-26,2023-09-26,233.11,233.09,233.11,233.09,3995102,3978100436.0,0.01,0.0,0.01,0.0
2023-09-27,2023-09-27,233.12,233.11,233.13,233.11,2983695,2935894115.0,0.01,0.01,0.02,0.0
2023-09-28,2023-09-28,233.13,233.14,233.14,233.13,535593,484660947.0,0.0,0.01,0.03,0.0
2023-10-09,2023-10-09,233.39,233.35,233.39,233.33,2610071,2588864155.0,0.03,0.09,0.21,0.0
2023-10-10,2023-10-10,233.37,233.3,233.37,233.3,4479561,4444823841.0,0.03,-0.02,-0.05,0.0
2023-10-11,2023-10-11,233.33,233.32,233.33,233.31,3964150,3940550868.0,0.01,0.01,0.02,0.0
2023-10-12,2023-10-12,233.34,233.33,233.34,233.33,5035856,5023184668.0,0.0,0.0,0.01,0.0
2023-10-13,2023-10-13,233.35,233.35,233.35,233.35,1113600,1088887176.0,0.0,0.01,0.02,0.0
2023-10-16,2023-10-16,233.42,233.4,233.42,233.4,6058177,6043639677.0,0.01,0.02,0.05,0.0
2023-10-17,2023-10-17,233.42,233.37,233.42,233.36,4132205,4065933233.0,0.03,-0.01,-0.03,0.0
2023-10-18,2023-10-18,233.39,233.35,233.4,233.35,4891579,4820472586.0,0.02,-0.01,-0.02,0.0
2023-10-19,2023-10-19,233.38,233.32,233.38,233.32,4370666,4212114335.0,0.03,-0.01,-0.03,0.0
2023-10-20,2023-10-20,233.34,233.27,233.34,233.26,2436522,2035664059.0,0.03,-0.02,-0.05,0.0
2023-10-23,2023-10-23,233.34,233.25,233.34,233.25,5737847,5478136724.0,0.04,-0.01,-0.02,0.0
2023-10-24,2023-10-24,233.28,233.29,233.31,233.28,3993939,3809091872.0,0.01,0.02,0.04,0.0
2023-10-25,2023-10-25,233.31,233.3,233.31,233.3,5116432,5047311368.0,0.0,0.0,0.01,0.0
2023-10-26,2023-10-26,233.32,233.32,233.33,233.32,6987072,6893957190.0,0.0,0.01,0.02,0.0
2023-10-27,2023-10-27,233.35,233.35,233.37,233.35,2699771,2564413007.0,0.01,0.01,0.03,0.0
2023-10-30,2023-10-30,233.43,233.41,233.44,233.41,8580671,8500585108.0,0.01,0.03,0.06,0.0
2023-10-31,2023-10-31,233.43,233.36,233.43,233.36,2340426,2265569448.0,0.03,-0.02,-0.05,0.0
2023-11-01,2023-11-01,233.38,233.38,233.39,233.37,4350858,4231673186.0,0.01,0.01,0.02,0.0
2023-11-02,2023-11-02,233.4,233.38,233.41,233.37,3935980,3824459075.0,0.02,0.0,0.0,0.0
2023-11-03,2023-11-03,233.4,233.4,233.41,233.4,1358335,1261296098.0,0.0,0.01,0.02,0.0
2023-11-06,2023-11-06,233.47,233.48,233.49,233.47,8180937,8094666423.0,0.01,0.03,0.08,0.0
2023-11-07,2023-11-07,233.51,233.54,233.54,233.5,3519826,3445459281.0,0.02,0.03,0.06,0.0
2023-11-08,2023-11-08,233.56,233.61,233.62,233.56,5140034,5008822755.0,0.03,0.03,0.07,0.0
2023-11-09,2023-11-09,233.64,233.65,233.65,233.64,5232205,5156537055.0,0.0,0.02,0.04,0.0
2023-11-10,2023-11-10,233.68,233.68,233.69,233.67,1465281,1384301507.0,0.01,0.01,0.03,0.0
2023-11-13,2023-11-13,233.75,233.75,233.76,233.75,8238520,8246643514.0,0.0,0.03,0.07,0.0
2023-11-14,2023-11-14,233.78,233.77,233.78,233.77,4651509,4623749326.0,0.0,0.01,0.02,0.0
2023-11-15,2023-11-15,233.79,233.8,233.81,233.79,6294146,6235611364.0,0.01,0.01,0.03,0.0
2023-11-16,2023-11-16,233.83,233.82,233.83,233.82,6467100,6368521635.0,0.0,0.01,0.02,0.0
2023-11-17,2023-11-17,233.85,233.86,233.86,233.85,1540280,1487982176.0,0.0,0.02,0.04,0.0
2023-11-20,2023-11-20,233.93,233.94,233.97,233.93,6446937,6367396645.0,0.02,0.03,0.08,0.0
2023-11-21,2023-11-21,233.97,234.06,234.06,233.97,5947083,5824772497.0,0.04,0.05,0.12,0.0
2023-11-22,2023-11-22,234.08,234.1,234.1,234.08,5382774,5317643716.0,0.01,0.02,0.04,0.0
2023-11-23,2023-11-23,234.12,234.13,234.13,234.12,5294263,5136672889.0,0.0,0.01,0.03,0.0
2023-11-24,2023-11-24,234.15,234.19,234.2,234.15,1764046,1647323989.0,0.02,0.03,0.06,0.0
2023-11-27,2023-11-27,234.27,234.28,234.3,234.27,4835382,4720653116.0,0.01,0.04,0.09,0.0
2023-11-28,2023-11-28,234.3,234.29,234.31,234.29,3689467,3654731820.0,0.01,0.0,0.01,0.0
2023-11-29,2023-11-29,234.32,234.31,234.33,234.3,3401397,3355805242.0,0.01,0.01,0.02,0.0
2023-11-30,2023-11-30,234.33,234.31,234.33,234.3,2696489,2650035330.0,0.01,0.0,0.0,0.0
2023-12-01,2023-12-01,234.33,234.32,234.33,234.32,1376610,1315640904.0,0.0,0.0,0.01,0.0
2023-12-04,2023-12-04,234.39,234.38,234.39,234.37,5815390,5791731935.0,0.01,0.03,0.06,0.0
2023-12-05,2023-12-05,234.4,234.39,234.41,234.38,6692120,6622183956.0,0.01,0.0,0.01,0.0
2023-12-06,2023-12-06,234.41,234.4,234.41,234.39,4120400,4078328492.0,0.01,0.0,0.01,0.0
2023-12-07,2023-12-07,234.42,234.38,234.43,234.38,5612080,5581786158.0,0.02,-0.01,-0.02,0.0
2023-12-08,2023-12-08,234.4,234.4,234.41,234.38,1362380,1306542298.0,0.01,0.01,0.02,0.0
2023-12-11,2023-12-11,234.47,234.46,234.47,234.45,9010448,8980990722.0,0.01,0.03,0.06,0.0
2023-12-12,2023-12-12,234.48,234.52,234.52,234.48,5808150,5793224697.0,0.02,0.03,0.06,0.0
2023-12-13,2023-12-13,234.55,234.52,234.55,234.52,5804700,5758142560.0,0.01,0.0,0.0,0.0
2023-12-14,2023-12-14,234.55,234.55,234.56,234.55,5654751,5616562756.0,0.0,0.01,0.03,0.0
2023-12-15,2023-12-15,234.57,234.56,234.57,234.56,2458249,2388360407.0,0.0,0.0,0.01,0.0
2023-12-18,2023-12-18,234.63,234.62,234.64,234.61,8618425,8616215576.0,0.01,0.03,0.06,0.0
2023-12-19,2023-12-19,234.64,234.64,234.65,234.64,4546154,4468472680.0,0.0,0.01,0.02,0.0
2023-12-20,2023-12-20,234.67,234.67,234.68,234.67,4381979,4366349360.0,0.0,0.01,0.03,0.0
2023-12-21,2023-12-21,234.7,234.68,234.7,234.65,5576052,5540964295.0,0.02,0.0,0.01,0.0
2023-12-22,2023-12-22,234.7,234.71,234.71,234.7,1827767,1778968551.0,0.0,0.01,0.03,0.0
2023-12-25,2023-12-25,234.78,234.81,234.81,234.78,9280465,9298893538.0,0.01,0.04,0.1,0.0
2023-12-26,2023-12-26,234.84,234.87,234.87,234.84,5863924,5829765984.0,0.01,0.03,0.06,0.0
2023-12-27,2023-12-27,234.89,234.89,234.9,234.88,5979003,5934948118.0,0.01,0.01,0.02,0.0
2023-12-28,2023-12-28,234.92,235.06,235.06,234.92,7300244,7237663745.0,0.06,0.07,0.17,0.0
2023-12-29,2023-12-29,235.08,235.06,235.14,235.06,823429,713408529.0,0.03,0.0,0.0,0.0
2024-01-02,2024-01-02,235.15,235.14,235.15,235.14,2020558,1991746970.0,0.0,0.03,0.08,0.0
2024-01-03,2024-01-03,235.16,235.2,235.2,235.16,3250610,3187434706.0,0.02,0.03,0.06,0.0
2024-01-04,2024-01-04,235.22,235.24,235.25,235.21,4415466,4373808697.0,0.02,0.02,0.04,0.0
2024-01-05,2024-01-05,235.26,235.29,235.29,235.26,3924228,3853819440.0,0.01,0.02,0.05,0.0
2024-01-08,2024-01-08,235.36,235.38,235.38,235.36,8266990,8224894246.0,0.01,0.04,0.09,0.0
2024-01-09,2024-01-09,235.4,235.4,235.41,235.39,3541167,3487953739.0,0.01,0.01,0.02,0.0
2024-01-10,2024-01-10,235.42,235.44,235.44,235.4,5279557,5273550530.0,0.02,0.02,0.04,0.0
2024-01-11,2024-01-11,235.46,235.45,235.47,235.44,4602973,4574561020.0,0.01,0.0,0.01,0.0
2024-01-12,2024-01-12,235.48,235.51,235.51,235.48,1569717,1527392438.0,0.01,0.03,0.06,0.0
2024-01-15,2024-01-15,235.58,235.6,235.6,235.57,5703297,5694302459.0,0.01,0.04,0.09,0.0
2024-01-16,2024-01-16,235.63,235.64,235.64,235.63,3609340,3611620958.0,0.0,0.02,0.04,0.0
2024-01-17,2024-01-17,235.66,235.66,235.66,235.65,4021037,3995767549.0,0.0,0.01,0.02,0.0
2024-01-18,2024-01-18,235.69,235.69,235.69,235.68,5618884,5631977290.0,0.0,0.01,0.03,0.0
2024-01-19,2024-01-19,235.71,235.71,235.72,235.7,2203633,2195351834.0,0.01,0.01,0.02,0.0
2024-01-22,2024-01-22,235.78,235.8,235.8,235.76,7952868,7986030637.0,0.02,0.04,0.09,0.0
2024-01-23,2024-01-23,235.82,235.86,235.86,235.82,4907493,4872726435.0,0.02,0.03,0.06,0.0
2024-01-24,2024-01-24,235.88,235.91,235.91,235.88,5601888,5620885834.0,0.01,0.02,0.05,0.0
2024-01-25,2024-01-25,235.94,235.99,235.99,235.94,5017668,5006794686.0,0.02,0.03,0.08,0.0
2024-01-26,2024-01-26,236.02,236.04,236.05,236.02,2047743,1958843742.0,0.01,0.02,0.05,0.0
2024-01-29,2024-01-29,236.11,236.17,236.17,236.11,9234713,9212020231.0,0.03,0.06,0.13,0.0
2024-01-30,2024-01-30,236.2,236.22,236.22,236.2,7228081,7214023298.0,0.01,0.02,0.05,0.0
2024-01-31,2024-01-31,236.24,236.27,236.27,236.24,6191648,6198890193.0,0.01,0.02,0.05,0.0
2024-02-01,2024-02-01,236.29,236.32,236.32,236.29,3855322,3803811169.0,0.01,0.02,0.05,0.0
2024-02-02,2024-02-02,236.34,236.34,236.36,236.33,2107386,2001789426.0,0.01,0.01,0.02,0.0
2024-02-05,2024-02-05,236.41,236.44,236.44,236.4,5921288,5877080306.0,0.02,0.04,0.1,0.0
2024-02-06,2024-02-06,236.46,236.51,236.52,236.46,9334082,9335521320.0,0.03,0.03,0.07,0.0
2024-02-07,2024-02-07,236.54,236.55,236.55,236.53,3016684,3017378440.0,0.01,0.02,0.04,0.0
2024-02-08,2024-02-08,236.57,236.57,236.57,236.57,240642,206191130.0,0.0,0.01,0.02,0.0
2024-02-19,2024-02-19,236.82,236.86,236.86,236.82,1346462,1325028324.0,0.02,0.12,0.29,0.0
2024-02-20,2024-02-20,236.88,236.89,236.91,236.88,7740142,7733163883.0,0.01,0.01,0.03,0.0
2024-02-21,2024-02-21,236.92,236.99,236.99,236.9,10417914,10402312380.0,0.04,0.04,0.1,0.0
2024-02-22,2024-02-22,237.01,237.07,237.07,237.01,7233116,7160757540.0,0.03,0.03,0.08,0.0
2024-02-23,2024-02-23,237.1,237.13,237.13,237.1,3344296,3274769993.0,0.01,0.03,0.06,0.0
2024-02-26,2024-02-26,237.2,237.27,237.27,237.2,12238721,12321630838.0,0.03,0.06,0.14,0.0
2024-02-27,2024-02-27,237.3,237.32,237.32,237.28,7635819,7638520300.0,0.02,0.02,0.05,0.0
2024-02-28,2024-02-28,237.34,237.35,237.35,237.32,5220414,5229781789.0,0.01,0.01,0.03,0.0
2024-02-29,2024-02-29,237.35,237.39,237.39,237.34,4210022,4186835249.0,0.02,0.02,0.04,0.0
2024-03-01,2024-03-01,237.41,237.43,237.43,237.41,2168025,2102674144.0,0.01,0.02,0.04,0.0
2024-03-04,2024-03-04,237.5,237.52,237.52,237.47,9426321,9406977490.0,0.02,0.04,0.09,0.0
2024-03-05,2024-03-05,237.54,237.53,237.54,237.51,5991450,5739796186.0,0.01,0.0,0.01,0.0
2024-03-06,2024-03-06,237.56,237.6,237.6,237.55,8051205,7898739657.0,0.02,0.03,0.07,0.0
2024-03-07,2024-03-07,237.62,237.69,237.69,237.62,10127426,10034550129.0,0.03,0.04,0.09,0.0
2024-03-08,2024-03-08,237.71,237.79,237.79,237.71,3439834,3215763891.0,0.03,0.04,0.1,0.0
2024-03-11,2024-03-11,237.86,237.88,237.9,237.84,8072626,7953998848.0,0.03,0.04,0.09,0.0
2024-03-12,2024-03-12,237.91,237.95,237.95,237.9,6469215,6300920566.0,0.02,0.03,0.07,0.0
2024-03-13,2024-03-13,237.97,237.99,238.0,237.97,7178082,7139385036.0,0.01,0.02,0.04,0.0
2024-03-14,2024-03-14,238.02,238.03,238.03,238.02,5194591,5140118174.0,0.0,0.02,0.04,0.0
2024-03-15,2024-03-15,238.06,238.06,238.07,238.05,2580202,2516721423.0,0.01,0.01,0.03,0.0
2024-03-18,2024-03-18,238.14,238.13,238.14,238.12,10523574,10531139937.0,0.01,0.03,0.07,0.0
2024-03-19,2024-03-19,238.15,238.21,238.21,238.14,8294743,8255401901.0,0.03,0.03,0.08,0.0
2024-03-20,2024-03-20,238.23,238.2,238.27,238.2,6483297,6429631767.0,0.03,0.0,-0.01,0.0
2024-03-21,2024-03-21,238.23,238.26,238.27,238.23,6619656,6587133198.0,0.02,0.03,0.06,0.0
2024-03-22,2024-03-22,238.29,238.27,238.32,238.27,1895807,1781941062.0,0.02,0.0,0.01,0.0
2024-03-25,2024-03-25,238.35,238.37,238.38,238.34,10002900,9946801814.0,0.02,0.04,0.1,0.0
2024-03-26,2024-03-26,238.39,238.44,238.44,238.39,4046071,3981530224.0,0.02,0.03,0.07,0.0
2024-03-27,2024-03-27,238.46,238.47,238.48,238.46,6784352,6737660244.0,0.01,0.01,0.03,0.0
2024-03-28,2024-03-28,238.49,238.49,238.5,238.48,9004892,8999577370.0,0.01,0.01,0.02,0.0
2024-03-29,2024-03-29,238.52,238.53,238.54,238.51,1873703,1795327385.0,0.01,0.02,0.04,0.0
